"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","50","0.7","67.79395","0.89","50","0.3","50","0.3","50","0.7","0.139047939654104","0.73",,,"170.901638043085","1"
"1997-1990","0","63","0.97","75","1","75","1","71","0.68","62.568359","0.97","0.153224681486788","0.86",,,"110.711821577754","0.56"
"1998-1991","0","40","0.51","56.67709","0.49","60.1","0.43","58","0.43","40.323865","0.51","0.113327986565043","0.24",,,"93.894527309164","0.31"
"1999-1992","0","34","0.41","54.18404","0.38","37.4","0.16","50","0.3","33.565015","0.41","0.113827567030246","0.32",,,"109.894115706403","0.53"
"2000-1993","0","51","0.73","64.70303","0.78","60.1","0.43","63","0.54","50.663523","0.73","0.1136349","0.27",,,"115","0.69"
"2001-1994","0","58","0.92","58.58728","0.57","67","0.62","75","1","57.612564","0.92","0.1342741","0.62",,,"33","0.03"
"2002-1995","0","33","0.35","61.6191","0.59","62.2","0.46","67","0.57","33.386575","0.35","0.1535757","0.95",,,"48.1","0.06"
"2003-1996","0","37","0.43","54.18404","0.38","69.8","0.68","59","0.46","36.900488","0.43","0.1126598","0.22",,,"113.2","0.62"
"2004-1997","0","25","0.24","55.67196","0.46","39.6","0.19","50","0.3","25","0.24","0.1286748","0.57",,,"102.5","0.41"
"2005-1998","0","25","0.24","54.18404","0.38","25","0.05","25","0.03","25","0.24","0.1226713","0.43",,,"128","0.84"
"2006-1999","0","32","0.32","54.91657","0.41","75","1","75","1","32.078918","0.32","0.09997565","0.08",,,"110.8","0.59"
"2007-2000","0","40","0.46","64.48101","0.76","75","1","75","1","39.614307","0.46","0.142819","0.81","76.91129","1","122.7","0.78"
"2008-2001","0","75","1","71.35994","0.92","66.1","0.57","71","0.68","75","1","0.1136595","0.3","61.9758","0.27","149","0.97"
"2009-2002","0","50","0.7","64.7247","0.81","65.4","0.54","58","0.43","50","0.7","0.09742847","0.03","63.25","0.45","94.2","0.34"
"2010-2003","0","49","0.57","51.40907","0.22","72.9","0.76","75","1","49.330788","0.57","0.1353036","0.68","62.6613","0.36","104.4","0.44"
"2011-2004","0","53","0.76","63.07437","0.65","71.2","0.7","57","0.35","53.163507","0.76","0.1535532","0.92","65.42741","0.64","120.1","0.75"
"2012-2005","0","29","0.3","54.18404","0.38","51.2","0.32","58","0.43","29.147408","0.3","0.1080542","0.16","72.79837","0.91","139.6","0.94"
"2013-2006","0","47","0.54","39.84176","0.03","72.5","0.73","72","0.7","46.770665","0.54","0.1211223","0.41","72.69355","0.82","79.3","0.16"
"2014-2007","100","0","0.03","47.17535","0.11","33.7","0.08","50","0.3","0","0.03","0.1323115","0.59","58.6129","0.18","99.5","0.38"
"2015-2008","0","54","0.84","49.17258","0.19","66.4","0.59","56","0.32","53.807596","0.84","0.1532528","0.89","56.83065","0.09",,
"2016-2009","0","59","0.95","66.32312","0.84","75","1","70","0.59","59.284298","0.95","0.1160642","0.35","72.10484","0.73",,
"2017-2010","100","3","0.08","55.30775","0.43","40.5","0.22","34","0.11","3.205982","0.08","0.1245591","0.49","64.58871","0.55",,
"2018-2011","0","50","0.7","75","1","75","1","75","1","50","0.7","0.1615521","1",,,,
"2019-2012","0","54","0.81","75","1","75","1","63","0.54","53.745754","0.81","0.155462","0.97",,,,
